date,publisher,candidate,sentiment
2020-03-06,Buzzfeed,gabbard,0.10183501683501682
2020-03-06,Buzzfeed,trump,-0.0797979797979798
2020-03-06,Fox,biden,-0.09999999999999999
2020-03-06,Fox,bloomberg,-0.041666666666666664
2020-03-06,Fox,gabbard,0.0
2020-03-06,Fox,sanders,0.0
2020-03-06,NewYorkTimes,,-0.062499999999999986
2020-03-06,NewYorkTimes,biden,0.04346655328798187
2020-03-06,NewYorkTimes,bloomberg,0.13636363636363635
2020-03-06,NewYorkTimes,klobuchar,0.0
2020-03-06,NewYorkTimes,sanders,0.05598474400523579
2020-03-07,AP,,0.0
2020-03-07,AP,biden,0.13252039627039633
2020-03-07,AP,bloomberg,0.10113636363636362
2020-03-07,AP,sanders,0.19692028985507246
2020-03-07,AP,trump,0.11289277697611039
2020-03-07,Breitbart,,-0.10496031746031745
2020-03-07,Breitbart,biden,-0.012038866930171272
2020-03-07,Breitbart,bloomberg,-0.03333333333333333
2020-03-07,Breitbart,gabbard,0.017760942760942762
2020-03-07,Breitbart,sanders,0.13324036281179136
2020-03-07,Breitbart,trump,0.04705479778892477
2020-03-07,Breitbart,warren,0.08761904761904761
2020-03-07,Buzzfeed,biden,-0.11111111111111108
2020-03-07,Buzzfeed,sanders,0.15317897798850164
2020-03-07,Fox,biden,-0.06103174603174602
2020-03-07,Fox,gabbard,0.0
2020-03-07,Fox,sanders,0.049999999999999996
2020-03-07,Fox,trump,-0.0058333333333333345
2020-03-07,NBC,,-0.6
2020-03-07,NBC,biden,-0.020527777777777773
2020-03-07,NBC,sanders,0.13302819865319868
2020-03-07,NBC,trump,0.27439236111111115
2020-03-07,NewYorkTimes,,-0.30000000000000004
2020-03-07,NewYorkTimes,biden,-0.016666666666666666
2020-03-07,NewYorkTimes,bloomberg,0.0
2020-03-07,NewYorkTimes,buttigieg,0.06891812865497075
2020-03-07,NewYorkTimes,sanders,0.05230364873222019
2020-03-07,NewYorkTimes,trump,0.01787362258953166
2020-03-07,NewYorkTimes,warren,-0.008333333333333331
2020-03-07,NewYorkTimes,yang,0.75
2020-03-08,AP,,0.25
2020-03-08,AP,biden,0.0765656565656566
2020-03-08,AP,sanders,0.14974896480331262
2020-03-08,AP,trump,0.11351858428030308
2020-03-08,AP,warren,0.0
2020-03-08,Breitbart,biden,0.05902777777777777
2020-03-08,Breitbart,sanders,0.16666666666666666
2020-03-08,Breitbart,trump,0.04875474671527303
2020-03-08,Fox,biden,0.04217248291540747
2020-03-08,Fox,gabbard,0.21623376623376617
2020-03-08,Fox,klobuchar,0.0
2020-03-08,Fox,sanders,0.06049382716049385
2020-03-08,Fox,trump,0.0435921717171717
2020-03-08,NBC,,0.21875
2020-03-08,NBC,biden,0.22381834215167556
2020-03-08,NBC,sanders,0.028583333333333336
2020-03-08,NBC,trump,0.18635416666666665
2020-03-08,NBC,warren,0.5
2020-03-08,NewYorkTimes,,0.06666666666666668
2020-03-08,NewYorkTimes,biden,0.05812006620830149
2020-03-08,NewYorkTimes,bloomberg,0.018939393939393936
2020-03-08,NewYorkTimes,buttigieg,0.0
2020-03-08,NewYorkTimes,klobuchar,0.0
2020-03-08,NewYorkTimes,sanders,0.11662409812409795
2020-03-08,NewYorkTimes,trump,0.04388698147318838
2020-03-08,NewYorkTimes,warren,0.04583333333333334
2020-03-09,AP,,0.049999999999999996
2020-03-09,AP,biden,0.0628516383987509
2020-03-09,AP,klobuchar,0.008459595959595964
2020-03-09,AP,sanders,0.1677281746031747
2020-03-09,AP,trump,0.07474172111324891
2020-03-09,AP,warren,0.35000000000000003
2020-03-09,AP,yang,0.0
2020-03-09,Breitbart,,0.0
2020-03-09,Breitbart,biden,0.03168244949494949
2020-03-09,Breitbart,sanders,-0.0015951178451178525
2020-03-09,Breitbart,trump,0.04535687473187472
2020-03-09,Breitbart,warren,0.13333333333333333
2020-03-09,Buzzfeed,,0.0
2020-03-09,Buzzfeed,biden,0.03397237682951969
2020-03-09,Buzzfeed,sanders,0.17276057276057272
2020-03-09,Buzzfeed,trump,0.0
2020-03-09,Buzzfeed,warren,0.08768707482993195
2020-03-09,Fox,biden,0.07677771503858452
2020-03-09,Fox,bloomberg,-0.025
2020-03-09,Fox,sanders,0.09799559717876574
2020-03-09,Fox,trump,0.028611092611092633
2020-03-09,Fox,warren,0.05833333333333334
2020-03-09,NBC,biden,0.04237012987012991
2020-03-09,NBC,bloomberg,0.03409090909090909
2020-03-09,NBC,buttigieg,0.0
2020-03-09,NBC,klobuchar,0.11161616161616161
2020-03-09,NBC,sanders,0.17941287878787895
2020-03-09,NBC,trump,0.13769179894179903
2020-03-09,NBC,warren,0.1162215909090909
2020-03-09,NewYorkTimes,,0.061408730158730156
2020-03-09,NewYorkTimes,biden,0.051270858770858796
2020-03-09,NewYorkTimes,gabbard,0.0
2020-03-09,NewYorkTimes,klobuchar,0.1590909090909091
2020-03-09,NewYorkTimes,sanders,0.09221692370129868
2020-03-09,NewYorkTimes,trump,0.06335183200474456
2020-03-09,NewYorkTimes,warren,0.007118055555555558
2020-03-09,NewYorkTimes,yang,-0.06666666666666665
2020-03-10,AP,,0.0
2020-03-10,AP,biden,0.07670034320034315
2020-03-10,AP,gabbard,-0.0625
2020-03-10,AP,sanders,0.12333518254161671
2020-03-10,AP,trump,0.0571281973195356
2020-03-10,Buzzfeed,,0.0
2020-03-10,Buzzfeed,biden,0.07414051226551227
2020-03-10,Buzzfeed,sanders,0.11702550717256596
2020-03-10,Buzzfeed,trump,-0.05187500000000001
2020-03-10,Fox,,0.0
2020-03-10,Fox,biden,0.024862938596491236
2020-03-10,Fox,bloomberg,-0.010729166666666654
2020-03-10,Fox,buttigieg,0.0
2020-03-10,Fox,gabbard,0.0
2020-03-10,Fox,klobuchar,0.0
2020-03-10,Fox,sanders,0.0771813725490196
2020-03-10,Fox,steyer,0.0
2020-03-10,Fox,trump,0.020288338875295377
2020-03-10,Fox,warren,-0.05454545454545455
2020-03-10,Fox,yang,-0.07106060606060606
2020-03-10,NBC,biden,0.08577350156618453
2020-03-10,NBC,klobuchar,0.0
2020-03-10,NBC,sanders,0.17373977873977875
2020-03-10,NBC,trump,0.04162109820004557
2020-03-10,NBC,warren,0.0
2020-03-10,NewYorkTimes,trump,0.023549107142857146
2020-03-11,AP,biden,0.07025566511677622
2020-03-11,AP,sanders,0.0847701302320867
2020-03-11,AP,trump,0.10270279600924766
2020-03-11,AP,yang,0.0
2020-03-11,Buzzfeed,biden,0.059085297418630764
2020-03-11,Buzzfeed,bloomberg,0.25
2020-03-11,Buzzfeed,sanders,0.09253292562816383
2020-03-11,Buzzfeed,trump,0.08943722943722944
2020-03-11,Buzzfeed,warren,0.030714285714285715
2020-03-11,Fox,,-0.028472222222222232
2020-03-11,Fox,biden,0.22171717171717178
2020-03-11,Fox,sanders,0.08217120181405893
2020-03-11,Fox,trump,0.17142857142857149
2020-03-11,NBC,,0.15432098765432098
2020-03-11,NBC,biden,0.12090687090687093
2020-03-11,NBC,klobuchar,0.13333333333333333
2020-03-11,NBC,sanders,0.16252708684912082
2020-03-11,NBC,trump,0.0947744539411206
2020-03-11,NBC,warren,0.0
2020-03-12,AP,,0.0
2020-03-12,AP,biden,0.0963038709802103
2020-03-12,AP,sanders,0.10470714285714283
2020-03-12,AP,trump,0.05101758898598851
2020-03-12,Breitbart,biden,0.0743741169131794
2020-03-12,Breitbart,bloomberg,0.071875
2020-03-12,Breitbart,sanders,0.04930555555555555
2020-03-12,Breitbart,trump,0.05942948332531668
2020-03-12,Buzzfeed,biden,0.01776094276094276
2020-03-12,Buzzfeed,sanders,0.06952380952380954
2020-03-12,Buzzfeed,trump,0.07635281385281383
2020-03-12,Buzzfeed,warren,0.125
2020-03-12,Fox,biden,0.03148111979166664
2020-03-12,Fox,sanders,0.04939249639249643
2020-03-12,Fox,trump,0.0786979059300488
2020-03-12,Fox,warren,0.16666666666666666
2020-03-12,NBC,biden,0.10763005050505048
2020-03-12,NBC,bloomberg,0.07186237373737374
2020-03-12,NBC,sanders,0.08798492063492068
2020-03-12,NBC,trump,0.04200411856661865
2020-03-12,NBC,warren,0.0
2020-03-12,NewYorkTimes,biden,-0.012500000000000011
2020-03-12,NewYorkTimes,sanders,0.07222222222222224
2020-03-12,NewYorkTimes,trump,0.11316319193923367
2020-03-13,AP,biden,0.092512077294686
2020-03-13,AP,bloomberg,0.18253968253968253
2020-03-13,AP,gabbard,0.125
2020-03-13,AP,sanders,0.05086570593149538
2020-03-13,AP,trump,0.0423890331890332
2020-03-13,AP,warren,0.14427083333333335
2020-03-13,Breitbart,,0.0
2020-03-13,Breitbart,biden,0.05685119047619048
2020-03-13,Breitbart,bloomberg,-0.0031249999999999993
2020-03-13,Breitbart,gabbard,0.11000000000000001
2020-03-13,Breitbart,sanders,0.125
2020-03-13,Breitbart,trump,0.05510593523891395
2020-03-13,Buzzfeed,biden,0.20000000000000004
2020-03-13,Buzzfeed,sanders,0.0
2020-03-13,Buzzfeed,trump,0.07707146654515082
2020-03-13,Fox,biden,0.06236774634096062
2020-03-13,Fox,buttigieg,0.0
2020-03-13,Fox,sanders,0.10797619047619045
2020-03-13,Fox,trump,0.08890144751082256
2020-03-13,NBC,biden,0.1526540919398062
2020-03-13,NBC,bloomberg,0.25
2020-03-13,NBC,sanders,0.2120535714285714
2020-03-13,NBC,trump,0.07830703100544373
2020-03-13,NewYorkTimes,biden,0.13119227994227997
2020-03-13,NewYorkTimes,sanders,0.08309607059607058
2020-03-13,NewYorkTimes,trump,0.058074520584210414
2020-03-13,NewYorkTimes,warren,0.0
2020-03-13,Politico,sanders,0.18327380952380953
2020-03-13,Politico,trump,0.04790913474411007
2020-03-13,Politico,warren,0.0
2020-03-13,WashingtonTimes,biden,0.01687195616883117
2020-03-13,WashingtonTimes,bloomberg,0.026623376623376625
2020-03-13,WashingtonTimes,klobuchar,0.06818181818181818
2020-03-13,WashingtonTimes,sanders,0.05128205128205127
2020-03-13,WashingtonTimes,trump,0.06971377738423189
2020-03-13,WashingtonTimes,warren,0.06818181818181818
2020-03-14,AP,biden,0.08192769532055245
2020-03-14,AP,bloomberg,0.0
2020-03-14,AP,sanders,0.12359693877551023
2020-03-14,AP,trump,0.06909621512746517
2020-03-14,Breitbart,biden,0.08202651515151516
2020-03-14,Breitbart,sanders,0.0876818783068783
2020-03-14,Breitbart,trump,0.0753540451094799
2020-03-14,Buzzfeed,biden,0.08112500000000006
2020-03-14,Buzzfeed,sanders,0.0
2020-03-14,Buzzfeed,warren,0.0
2020-03-14,Fox,biden,0.053564814814814794
2020-03-14,Fox,bloomberg,0.3333333333333333
2020-03-14,Fox,gabbard,0.0
2020-03-14,Fox,sanders,0.16547619047619055
2020-03-14,Fox,trump,0.006138768638768636
2020-03-14,Fox,yang,0.0
2020-03-14,NBC,,0.3666666666666667
2020-03-14,NBC,biden,0.1201080246913581
2020-03-14,NBC,sanders,0.005617519735166796
2020-03-14,NBC,trump,0.04565358754720458
2020-03-14,NewYorkTimes,,0.11340277777777776
2020-03-14,NewYorkTimes,biden,0.1307928832396918
2020-03-14,NewYorkTimes,gabbard,0.0
2020-03-14,NewYorkTimes,sanders,0.07268407761828816
2020-03-14,NewYorkTimes,trump,0.06890131165131158
2020-03-14,NewYorkTimes,warren,-0.09444444444444443
2020-03-14,Politico,,0.13333333333333333
2020-03-14,Politico,biden,0.13235367063492087
2020-03-14,Politico,sanders,0.09722222222222221
2020-03-14,Politico,trump,0.11357156643780827
2020-03-14,Politico,warren,0.0
2020-03-14,WashingtonTimes,trump,0.019486215538847128
2020-03-14,WashingtonTimes,yang,0.04772727272727272
2020-03-15,AP,,0.06818181818181818
2020-03-15,AP,biden,0.011070693709582606
2020-03-15,AP,sanders,0.10247730278980277
2020-03-15,AP,trump,0.017828610783156246
2020-03-15,AP,warren,0.14309523809523808
2020-03-15,Breitbart,biden,0.034128787878787877
2020-03-15,Breitbart,sanders,0.004100729517396173
2020-03-15,Breitbart,trump,0.08041112180001073
2020-03-15,Breitbart,yang,0.6666666666666666
2020-03-15,Buzzfeed,biden,0.059676067396655604
2020-03-15,Buzzfeed,bloomberg,0.125
2020-03-15,Buzzfeed,sanders,0.227169312169312
